id_mahasiswa,nama,tgl_lahir,bidang_studi,tahun_masuk,semester,biaya_masuk,diskon,bulan_masuk,pendapatan_ortu,tahun_lulus,kategori_pendapatan
2020Z146871,Juan Robbins,2004-05-21,Electrical Engineering,2020,Gasal,10255812,1757617,Agustus,6331250,2024,Menengah
2020Z163538,Casey Ayala,2003-09-10,Chemical Engineering,2020,Gasal,10182547,1316825,Agustus,4499629,2024,Bawah
2020Z149614,Jenna Davis DVM,2000-07-10,Electrical Engineering,2020,Gasal,10255812,268163,Agustus,3467657,2024,Bawah
2020Z141485,Charles Sims,1997-11-09,Computer Science,2020,Gasal,9901518,4077021,Agustus,4096410,2024,Bawah
2020Z137151,Donna Dodson,1999-10-20,Civil Engineering,2020,Genap,9336484,1796334,Januari,12492379,2024,Atas
2020Z157291,Alan Mullen,1998-06-29,Mechanical Engineering,2020,Gasal,10870667,3383866,Agustus,17786020,2024,Atas
2020Z138348,Robert Hall,2003-09-28,Computer Science,2020,Gasal,9901518,2886412,Agustus,3443145,2024,Bawah
2020Z148989,Andrew Price,2000-04-15,Electrical Engineering,2020,Gasal,10255812,4702648,Agustus,4054362,2024,Bawah
2020Z139267,Kelly Castro,2000-07-28,Mechanical Engineering,2020,Gasal,10870667,628556,Agustus,17766070,2024,Atas
2020Z149297,Aaron Hogan,2003-04-06,Civil Engineering,2020,Genap,9336484,1686335,Januari,12751052,2024,Atas
2020Z148662,Tara Olsen,2000-08-22,Mechanical Engineering,2020,Gasal,10870667,2307747,Agustus,7010567,2024,Menengah
2020Z150347,Marcus Martin,2000-06-08,Chemical Engineering,2020,Gasal,10182547,3048014,Agustus,1485664,2024,Bawah
2020Z157724,Kerry Stein,1998-02-11,Mechanical Engineering,2020,Gasal,10870667,4283022,Agustus,7622541,2024,Menengah
2020Z149091,Yesenia Gay,1999-01-27,Electrical Engineering,2020,Genap,10255812,3574498,Januari,2360299,2024,Bawah
2020Z144091,Melissa Adams,2002-10-03,Chemical Engineering,2020,Gasal,10182547,410263,Agustus,2046918,2024,Bawah
2020Z146711,William Roberts,2002-10-09,Civil Engineering,2020,Genap,9336484,2712033,Januari,4998771,2024,Bawah
2020Z160455,Nathan Combs,2004-04-06,Computer Science,2020,Genap,9901518,4985619,Januari,8356761,2024,Menengah
2020Z160919,Elizabeth Villa,2001-11-03,Chemical Engineering,2020,Genap,10182547,1439823,Januari,9180123,2024,Menengah
2020Z145697,Ronald House,1999-05-22,Mechanical Engineering,2020,Genap,10870667,1690588,Januari,11137206,2024,Atas
2020Z140223,Alexis Thomas,2005-04-09,Mechanical Engineering,2020,Genap,10870667,1548222,Januari,1125873,2024,Bawah
2020Z154879,Jennifer Burns,2003-10-22,Electrical Engineering,2020,Gasal,10255812,1907921,Agustus,9294954,2024,Menengah
2020Z160785,Robert Lewis,2006-01-26,Mechanical Engineering,2020,Gasal,10870667,2250067,Agustus,2421660,2024,Bawah
2020Z162949,Kelsey Cook,1998-08-24,Electrical Engineering,2020,Genap,10255812,328751,Januari,9792687,2024,Menengah
2020Z145944,Tammy Collins,2003-06-18,Computer Science,2020,Genap,9901518,1882948,Januari,3390058,2024,Bawah
2020Z161703,Andrea Powell,2000-05-15,Mechanical Engineering,2020,Genap,10870667,3291070,Januari,9415069,2024,Menengah
2020Z148277,Tristan Martinez,2006-01-11,Computer Science,2020,Genap,9901518,4104387,Januari,3964479,2024,Bawah
2020Z144469,Reginald Zamora,2002-03-28,Civil Engineering,2020,Gasal,9336484,3941184,Agustus,8722435,2024,Menengah
2020Z149526,Miss Rebecca Valdez,2001-10-07,Chemical Engineering,2020,Genap,10182547,4843495,Januari,9281865,2024,Menengah
2020Z159359,Nicholas Smith,1997-06-01,Civil Engineering,2020,Gasal,9336484,4183938,Agustus,15800397,2024,Atas
2020Z141286,Sarah Logan,1998-03-21,Electrical Engineering,2020,Genap,10255812,1524775,Januari,7266565,2024,Menengah
2020Z142972,Valerie Wiley,1998-12-24,Computer Science,2020,Genap,9901518,2652446,Januari,2550293,2024,Bawah
2020Z155290,Christina Brown,2002-05-19,Civil Engineering,2020,Gasal,9336484,1219558,Agustus,2719209,2024,Bawah
2020Z149841,Jacob Webster,1999-01-06,Electrical Engineering,2020,Genap,10255812,4104600,Januari,4812069,2024,Bawah
2020Z138809,Thomas Graves,2001-08-08,Civil Engineering,2020,Gasal,9336484,2823964,Agustus,15931553,2024,Atas
2020Z154350,Nicole Cooper,2005-11-18,Chemical Engineering,2020,Gasal,10182547,3648365,Agustus,3661465,2024,Bawah
2020Z155930,Todd Hernandez,2004-01-26,Mechanical Engineering,2020,Genap,10870667,483543,Januari,8096301,2024,Menengah
2020Z144887,Kyle Rodriguez,2006-01-25,Computer Science,2020,Gasal,9901518,4558916,Agustus,6529564,2024,Menengah
2020Z162561,Paul Torres,2005-04-24,Electrical Engineering,2020,Gasal,10255812,212925,Agustus,8196159,2024,Menengah
2020Z146627,Christina Hogan,2005-03-22,Electrical Engineering,2020,Genap,10255812,3942402,Januari,8314009,2024,Menengah
2020Z142340,Jose Reed,2003-09-19,Chemical Engineering,2020,Gasal,10182547,1741050,Agustus,9058338,2024,Menengah
2020Z163669,Mark Moore,1998-04-23,Computer Science,2020,Genap,9901518,370862,Januari,9947431,2024,Menengah
2020Z157443,Ann Stevenson,1998-04-24,Civil Engineering,2020,Gasal,9336484,4534657,Agustus,4885600,2024,Bawah
2020Z145365,John Hicks,1997-11-24,Civil Engineering,2020,Genap,9336484,4367036,Januari,1922600,2024,Bawah
2020Z149535,Elizabeth Huber,2004-08-02,Mechanical Engineering,2020,Genap,10870667,1353798,Januari,15425241,2024,Atas
2020Z146562,Samantha Smith,1998-06-14,Chemical Engineering,2020,Genap,10182547,4067618,Januari,1703002,2024,Bawah
2020Z157766,Kaylee Campbell,2003-05-04,Computer Science,2020,Gasal,9901518,1662380,Agustus,7871802,2024,Menengah
2020Z163084,Ryan Welch,1998-02-28,Electrical Engineering,2020,Genap,10255812,3773882,Januari,3591165,2024,Bawah
2020Z142346,Craig Todd,2001-11-02,Chemical Engineering,2020,Gasal,10182547,3097561,Agustus,4109828,2024,Bawah
2020Z154673,Jamie Brown,2003-07-06,Civil Engineering,2020,Genap,9336484,326239,Januari,9302042,2024,Menengah
2020Z138036,Kurt Murphy,1998-08-16,Chemical Engineering,2020,Genap,10182547,509430,Januari,3212374,2024,Bawah
2020Z157435,Courtney Stewart,2001-07-30,Civil Engineering,2020,Genap,9336484,3842628,Januari,9698470,2024,Menengah
2020Z145623,Jeremy Johnson,2000-04-03,Computer Science,2020,Genap,9901518,312699,Januari,2896735,2024,Bawah
2020Z143917,Meghan Thompson,2001-04-28,Computer Science,2020,Gasal,9901518,3269697,Agustus,6252671,2024,Menengah
2020Z154502,Stephanie Collins,1998-12-08,Mechanical Engineering,2020,Gasal,10870667,3692012,Agustus,6182656,2024,Menengah
2020Z149706,Jeremy Spencer,2003-06-11,Electrical Engineering,2020,Genap,10255812,4320608,Januari,1407258,2024,Bawah
2020Z149557,Kyle Calhoun,2004-07-04,Computer Science,2020,Genap,9901518,323327,Januari,6076369,2024,Menengah
2020Z150382,Anna Davis,2003-06-28,Mechanical Engineering,2020,Genap,10870667,3152956,Januari,7358303,2024,Menengah
2020Z140932,Samantha Bradley,2001-06-15,Civil Engineering,2020,Genap,9336484,2399254,Januari,18983414,2024,Atas
2020Z150036,Amber Douglas,1999-04-16,Civil Engineering,2020,Genap,9336484,2853245,Januari,17826165,2024,Atas
2020Z142941,Christina Rogers,2000-08-30,Electrical Engineering,2020,Genap,10255812,424265,Januari,6554498,2024,Menengah
2020Z157131,Jamie Rosales,2001-09-24,Electrical Engineering,2020,Gasal,10255812,1610796,Agustus,1789087,2024,Bawah
2020Z156797,Darin Lewis,1998-06-30,Chemical Engineering,2020,Genap,10182547,4474048,Januari,9324001,2024,Menengah
2020Z159243,Brian Castro,2005-07-14,Mechanical Engineering,2020,Genap,10870667,1629348,Januari,14371103,2024,Atas
2020Z146023,Joshua Hill,2004-08-24,Mechanical Engineering,2020,Gasal,10870667,3624139,Agustus,1146014,2024,Bawah
2020Z146750,Laurie Day,2000-04-23,Chemical Engineering,2020,Genap,10182547,1098248,Januari,4384845,2024,Bawah
2020Z142865,Todd Gentry,2004-04-11,Chemical Engineering,2020,Genap,10182547,2721609,Januari,3903151,2024,Bawah
2020Z145973,Robert Mendez,2004-06-24,Mechanical Engineering,2020,Genap,10870667,527325,Januari,1663581,2024,Bawah
2020Z163059,Melissa Davis,2001-08-14,Computer Science,2020,Genap,9901518,4495768,Januari,1259402,2024,Bawah
2020Z145031,Donna Rogers,2003-06-15,Chemical Engineering,2020,Genap,10182547,2652689,Januari,6638732,2024,Menengah
2020Z141673,Melissa Lee,2003-02-04,Electrical Engineering,2020,Gasal,10255812,364251,Agustus,4677419,2024,Bawah
2020Z156671,Allison Hill,2004-04-29,Chemical Engineering,2020,Gasal,10182547,2096238,Agustus,9104057,2024,Menengah
2020Z149401,Lisa Alexander,2006-03-24,Civil Engineering,2020,Genap,9336484,3588035,Januari,3258159,2024,Bawah
2020Z160842,Tiffany Rice,1998-03-23,Computer Science,2020,Genap,9901518,1017076,Januari,14694394,2024,Atas
2020Z160019,John Jones,1999-06-28,Electrical Engineering,2020,Gasal,10255812,433996,Agustus,7805794,2024,Menengah
2020Z140581,Tyler Dillon,1999-07-18,Civil Engineering,2020,Gasal,9336484,562244,Agustus,9033130,2024,Menengah
2020Z157285,Angel Thomas,2003-04-29,Chemical Engineering,2020,Gasal,10182547,2869159,Agustus,6557379,2024,Menengah
2020Z144949,Tara Walton,2001-08-22,Electrical Engineering,2020,Genap,10255812,1620196,Januari,9212893,2024,Menengah
2020Z141166,Dustin Johnson,1998-06-26,Chemical Engineering,2020,Genap,10182547,4592189,Januari,7426799,2024,Menengah
2020Z156017,Andrew Rivers,2005-09-17,Computer Science,2020,Genap,9901518,298495,Januari,8713695,2024,Menengah
2020Z142585,Leonard Lam,2000-08-30,Electrical Engineering,2020,Genap,10255812,3215539,Januari,19276892,2024,Atas
2020Z163175,Kristin Weber,1997-10-30,Civil Engineering,2020,Gasal,9336484,1739030,Agustus,19842524,2024,Atas
2020Z147128,Timothy Roberts,2004-11-06,Electrical Engineering,2020,Genap,10255812,1301305,Januari,9228871,2024,Menengah
2020Z146385,Meredith Hunt,2001-10-06,Civil Engineering,2020,Genap,9336484,4990966,Januari,8501913,2024,Menengah
2020Z145443,Bryan Ruiz,2001-09-18,Electrical Engineering,2020,Genap,10255812,4902203,Januari,3259742,2024,Bawah
2020Z158497,Stephanie Davidson,2001-02-26,Mechanical Engineering,2020,Genap,10870667,618450,Januari,4989831,2024,Bawah
2020Z157574,Melissa Brown DDS,1998-06-25,Electrical Engineering,2020,Genap,10255812,4762720,Januari,9939070,2024,Menengah
2020Z147972,Tammy Cruz,2000-09-13,Computer Science,2020,Genap,9901518,4001190,Januari,9238833,2024,Menengah
2020Z150208,Angel Smith,2004-11-26,Civil Engineering,2020,Genap,9336484,3560210,Januari,4976681,2024,Bawah
2020Z144439,Jessica Lester,1999-10-04,Computer Science,2020,Gasal,9901518,644948,Agustus,7498519,2024,Menengah
2020Z137912,Jessica Brock,1997-12-01,Chemical Engineering,2020,Gasal,10182547,196191,Agustus,4276213,2024,Bawah
2020Z156180,Heidi Smith,1999-07-29,Computer Science,2020,Gasal,9901518,3715965,Agustus,7011784,2024,Menengah
2020Z144250,Bradley Harris,1998-08-20,Mechanical Engineering,2020,Genap,10870667,2984356,Januari,9048406,2024,Menengah
2020Z148073,Sandra Gardner,1998-07-22,Mechanical Engineering,2020,Genap,10870667,4839512,Januari,16971308,2024,Atas
2020Z137262,James Watson,2000-01-01,Computer Science,2020,Genap,9901518,2083877,Januari,1690356,2024,Bawah
2020Z161039,Cynthia Rodriguez,2002-10-28,Computer Science,2020,Gasal,9901518,2905483,Agustus,9142636,2024,Menengah
2020Z145687,Diane Lopez,1999-02-01,Computer Science,2020,Genap,9901518,3730486,Januari,4119437,2024,Bawah
2020Z147270,Shawn Johnson,2000-01-22,Civil Engineering,2020,Genap,9336484,4458657,Januari,9613257,2024,Menengah
2020Z162169,Heather Daniel,2000-04-02,Civil Engineering,2020,Gasal,9336484,2549047,Agustus,1627690,2024,Bawah
2020Z161391,Richard Washington,2002-07-15,Computer Science,2020,Genap,9901518,3949699,Januari,12713329,2024,Atas
2020Z156760,Brandy Morgan,2000-11-13,Civil Engineering,2020,Genap,9336484,4182845,Januari,7971839,2024,Menengah
2020Z143180,Mary Townsend,1998-02-16,Mechanical Engineering,2020,Genap,10870667,2653288,Januari,9011259,2024,Menengah
2020Z147510,Terri Rivera,2001-06-08,Mechanical Engineering,2020,Genap,10870667,3654687,Januari,15189612,2024,Atas
2020Z162684,Deanna Johnson,2005-09-11,Electrical Engineering,2020,Gasal,10255812,1525046,Agustus,4325081,2024,Bawah
2020Z155706,Julie Dunlap,2002-05-10,Computer Science,2020,Genap,9901518,4703480,Januari,3291997,2024,Bawah
2020Z146039,Anna Franklin,2004-12-21,Chemical Engineering,2020,Genap,10182547,3321811,Januari,1929782,2024,Bawah
2020Z141392,Francisco Gallagher,2004-03-30,Electrical Engineering,2020,Genap,10255812,2692899,Januari,9286894,2024,Menengah
2020Z140736,Jody Khan,1998-10-16,Civil Engineering,2020,Genap,9336484,1683622,Januari,11585905,2024,Atas
2020Z159160,Cynthia James,2001-08-19,Civil Engineering,2020,Gasal,9336484,3630733,Agustus,2137311,2024,Bawah
2020Z138924,Kristen Vang,2004-08-04,Electrical Engineering,2020,Genap,10255812,1049903,Januari,2556957,2024,Bawah
2020Z150288,Andrew Johnson,2003-08-19,Mechanical Engineering,2020,Genap,10870667,3535328,Januari,8833717,2024,Menengah
2020Z151171,Linda Perez,1998-12-10,Chemical Engineering,2020,Gasal,10182547,2598561,Agustus,1029382,2024,Bawah
2020Z138838,James Morton,2004-01-22,Civil Engineering,2020,Genap,9336484,212230,Januari,14450838,2024,Atas
2020Z158118,Joshua Lawson,2004-09-21,Computer Science,2020,Gasal,9901518,4710261,Agustus,6442621,2024,Menengah
2020Z149799,Natalie Garcia,2000-07-04,Chemical Engineering,2020,Genap,10182547,1600219,Januari,3975760,2024,Bawah
2020Z150567,Kari Mora,2005-03-20,Computer Science,2020,Genap,9901518,3803343,Januari,6009060,2024,Menengah
2020Z139519,Michael Williams,1999-05-29,Mechanical Engineering,2020,Genap,10870667,1584109,Januari,7924051,2024,Menengah
2020Z163038,Ashley Moore,2004-09-09,Mechanical Engineering,2020,Gasal,10870667,3478539,Agustus,14576784,2024,Atas
2020Z149671,Adam Hall,2000-05-01,Electrical Engineering,2020,Genap,10255812,185743,Januari,3957065,2024,Bawah
2020Z159042,Spencer Moran,1999-01-21,Civil Engineering,2020,Genap,9336484,3834845,Januari,2120049,2024,Bawah
2020Z154171,Robert Cross,2005-06-14,Chemical Engineering,2020,Genap,10182547,4364429,Januari,4685376,2024,Bawah
2020Z146622,James Collins,2005-04-02,Chemical Engineering,2020,Gasal,10182547,952070,Agustus,9079508,2024,Menengah
2020Z160040,Ethan Shelton,2001-04-06,Mechanical Engineering,2020,Gasal,10870667,3053777,Agustus,15119344,2024,Atas
2020Z153422,Mikayla Leach,1999-06-14,Electrical Engineering,2020,Genap,10255812,1532787,Januari,19989331,2024,Atas
2020Z163088,Daniel Brown,2000-04-27,Civil Engineering,2020,Gasal,9336484,2262418,Agustus,8191660,2024,Menengah
2020Z158447,Meagan Morgan,2001-02-14,Civil Engineering,2020,Genap,9336484,4371459,Januari,9329223,2024,Menengah
2020Z149703,Anne Day,2004-10-22,Mechanical Engineering,2020,Genap,10870667,4150485,Januari,7936001,2024,Menengah
2020Z160855,Daniel Stanley,1998-01-25,Electrical Engineering,2020,Genap,10255812,81888,Januari,11322410,2024,Atas
2020Z144592,Jimmy Chavez,1999-06-07,Chemical Engineering,2020,Gasal,10182547,4560446,Agustus,6867448,2024,Menengah
2020Z143485,Tamara Foster,1999-01-26,Electrical Engineering,2020,Genap,10255812,2709264,Januari,1251288,2024,Bawah
2020Z162983,Chelsea Cruz,2006-02-16,Mechanical Engineering,2020,Genap,10870667,2080464,Januari,8514548,2024,Menengah
2020Z163378,Mark Peterson,2004-12-01,Chemical Engineering,2020,Genap,10182547,610414,Januari,9025839,2024,Menengah
2020Z155322,Lisa Fitzgerald,2003-02-21,Electrical Engineering,2020,Genap,10255812,1285172,Januari,7317552,2024,Menengah
2020Z160353,Dr. Tyler Francis,1999-08-02,Computer Science,2020,Genap,9901518,3140589,Januari,13493706,2024,Atas
2020Z162120,Veronica Thornton,2004-01-23,Civil Engineering,2020,Genap,9336484,575332,Januari,9237043,2024,Menengah
2020Z161843,Daniel Walker,2000-06-16,Computer Science,2020,Gasal,9901518,396109,Agustus,9099441,2024,Menengah
2020Z162788,Nicholas Martinez,1997-11-08,Chemical Engineering,2020,Genap,10182547,3946442,Januari,14537520,2024,Atas
2020Z154382,Sandra Ramirez,2003-05-11,Electrical Engineering,2020,Genap,10255812,3994863,Januari,2894439,2024,Bawah
2020Z160236,James Woods,2003-12-15,Computer Science,2020,Genap,9901518,997316,Januari,17578474,2024,Atas
2020Z152243,Michael James,2006-02-06,Electrical Engineering,2020,Genap,10255812,4576728,Januari,2300769,2024,Bawah
2020Z147437,Andrew Donovan,2002-08-13,Mechanical Engineering,2020,Genap,10870667,4762347,Januari,18806862,2024,Atas
2020Z143552,Ian Brown,2005-01-14,Chemical Engineering,2020,Gasal,10182547,4262727,Agustus,4203932,2024,Bawah
2020Z157217,Sherry Gentry,2002-09-03,Electrical Engineering,2020,Genap,10255812,3246935,Januari,7690898,2024,Menengah
2020Z139389,Christopher Smith,2000-08-28,Chemical Engineering,2020,Gasal,10182547,3165360,Agustus,13226852,2024,Atas
2020Z141105,Carlos Tucker DDS,2003-10-20,Electrical Engineering,2020,Genap,10255812,298842,Januari,3085677,2024,Bawah
2020Z143951,Thomas Montoya DDS,2005-03-27,Electrical Engineering,2020,Genap,10255812,2741096,Januari,6865134,2024,Menengah
2020Z159586,Ryan Carlson,1999-01-19,Civil Engineering,2020,Gasal,9336484,107821,Agustus,1997553,2024,Bawah
2020Z146996,Tyler Harrison,2004-04-09,Civil Engineering,2020,Genap,9336484,1146751,Januari,9328073,2024,Menengah
2020Z156247,Jennifer Harmon,2004-09-30,Mechanical Engineering,2020,Genap,10870667,3269312,Januari,2384805,2024,Bawah
2020Z144517,James Wood,1997-11-28,Electrical Engineering,2020,Genap,10255812,96241,Januari,4436242,2024,Bawah
2020Z157554,Heather Young,1997-12-27,Mechanical Engineering,2020,Genap,10870667,2163527,Januari,3525898,2024,Bawah
2020Z157658,Scott Ellis,2006-05-17,Chemical Engineering,2020,Genap,10182547,3717064,Januari,3489480,2024,Bawah
2020Z149865,Yolanda Bruce,2001-11-04,Chemical Engineering,2020,Genap,10182547,3019907,Januari,6808714,2024,Menengah
2020Z153499,Elizabeth Thompson,2000-05-18,Electrical Engineering,2020,Genap,10255812,2290439,Januari,1749958,2024,Bawah
2020Z163878,Heidi Scott,2001-12-15,Civil Engineering,2020,Gasal,9336484,496341,Agustus,7091360,2024,Menengah
2020Z139415,Joseph Hodges,1999-03-12,Chemical Engineering,2020,Genap,10182547,4434374,Januari,7272918,2024,Menengah
2020Z147194,Joseph Moore,1998-06-29,Electrical Engineering,2020,Genap,10255812,1598594,Januari,6873098,2024,Menengah
2020Z158408,Johnathan Green,2005-04-17,Chemical Engineering,2020,Gasal,10182547,4544862,Agustus,17398990,2024,Atas
2020Z147831,Dr. Cindy Haley,2004-06-26,Chemical Engineering,2020,Genap,10182547,1532819,Januari,7629906,2024,Menengah
2020Z160631,April Scott DDS,1999-07-06,Computer Science,2020,Genap,9901518,2025994,Januari,3424647,2024,Bawah
2020Z142049,Diane Henderson,2004-03-15,Electrical Engineering,2020,Genap,10255812,1294880,Januari,6315857,2024,Menengah
2020Z142014,Sean Olson,1997-07-03,Mechanical Engineering,2020,Genap,10870667,4829923,Januari,7310436,2024,Menengah
2020Z161950,Janet Richards,1999-04-13,Chemical Engineering,2020,Gasal,10182547,596068,Agustus,2360240,2024,Bawah
2020Z142216,Anthony Deleon,1999-06-11,Chemical Engineering,2020,Gasal,10182547,1652978,Agustus,9546701,2024,Menengah
2020Z143886,Teresa Gillespie,2003-07-18,Chemical Engineering,2020,Gasal,10182547,2915838,Agustus,7251997,2024,Menengah
2020Z161772,Patricia Herring,2003-11-26,Electrical Engineering,2020,Genap,10255812,1363435,Januari,9845632,2024,Menengah
2020Z160764,Maria Fleming,2003-09-14,Electrical Engineering,2020,Gasal,10255812,3885803,Agustus,2807310,2024,Bawah
2020Z148228,Donald Hill,2001-12-22,Computer Science,2020,Genap,9901518,2513444,Januari,12582167,2024,Atas
2020Z154503,Heidi Rich,2003-10-10,Mechanical Engineering,2020,Gasal,10870667,1595440,Agustus,4841567,2024,Bawah
2020Z151713,Christopher Berry,2000-06-11,Mechanical Engineering,2020,Genap,10870667,23431,Januari,4710461,2024,Bawah
2020Z153798,Brandy Strickland,2003-05-04,Chemical Engineering,2020,Gasal,10182547,925487,Agustus,1532224,2024,Bawah
2020Z138134,Shelby Ayala,2001-07-23,Computer Science,2020,Gasal,9901518,2062444,Agustus,7423252,2024,Menengah
2020Z139702,Kimberly Rodriguez,1999-10-13,Chemical Engineering,2020,Gasal,10182547,4510757,Agustus,4246281,2024,Bawah
2020Z137244,Kristina Holland,2000-09-25,Electrical Engineering,2020,Genap,10255812,3607203,Januari,8864265,2024,Menengah
2020Z154831,Nathan Cox,1998-01-02,Chemical Engineering,2020,Gasal,10182547,1153221,Agustus,8029509,2024,Menengah
2020Z138367,Scott Marsh,2003-12-29,Computer Science,2020,Genap,9901518,1393123,Januari,1272443,2024,Bawah
2020Z152036,Nicole Hughes,1997-12-31,Electrical Engineering,2020,Genap,10255812,1967921,Januari,6259566,2024,Menengah
2020Z150582,James Smith,2001-06-08,Computer Science,2020,Genap,9901518,3668758,Januari,1669964,2024,Bawah
2020Z152111,Heather Fowler,2005-03-04,Computer Science,2020,Gasal,9901518,2360588,Agustus,3650673,2024,Bawah
2020Z154853,Jeremiah Noble,2003-05-25,Computer Science,2020,Genap,9901518,4182846,Januari,6549215,2024,Menengah
2020Z140352,Megan Smith,2000-03-12,Computer Science,2020,Genap,9901518,51299,Januari,7935548,2024,Menengah
2020Z162233,Mr. Dylan Williams,1999-01-17,Computer Science,2020,Gasal,9901518,2147300,Agustus,2014775,2024,Bawah
2020Z138669,Darren Ayala,2000-05-19,Mechanical Engineering,2020,Gasal,10870667,2591011,Agustus,11878616,2024,Atas
2020Z156917,Kristin Tucker,2004-05-31,Electrical Engineering,2020,Gasal,10255812,2471637,Agustus,8491914,2024,Menengah
2020Z160996,Yesenia Douglas,2003-12-21,Chemical Engineering,2020,Genap,10182547,2512592,Januari,13100751,2024,Atas
2020Z138662,Michael Boyer,2000-06-17,Mechanical Engineering,2020,Genap,10870667,1309302,Januari,6971928,2024,Menengah
2020Z144072,James Salazar,1999-06-29,Electrical Engineering,2020,Gasal,10255812,3204784,Agustus,2554868,2024,Bawah
2020Z158820,Joseph Harrison,2003-05-29,Computer Science,2020,Genap,9901518,676430,Januari,9359763,2024,Menengah
2020Z162162,Jacob Morris,1999-07-05,Chemical Engineering,2020,Gasal,10182547,394259,Agustus,3787431,2024,Bawah
2020Z158959,Michael Matthews,2001-05-08,Chemical Engineering,2020,Gasal,10182547,3653285,Agustus,9757174,2024,Menengah
2020Z154505,Dennis Mcmillan,2004-11-24,Chemical Engineering,2020,Genap,10182547,4803606,Januari,1580641,2024,Bawah
2020Z145897,Tiffany Phillips,2004-03-04,Civil Engineering,2020,Genap,9336484,4204323,Januari,7755364,2024,Menengah
2020Z142077,Jesus Long,2002-06-06,Computer Science,2020,Gasal,9901518,3153937,Agustus,3969029,2024,Bawah
2020Z145875,Joseph Bullock,2003-12-28,Mechanical Engineering,2020,Genap,10870667,4513393,Januari,4826850,2024,Bawah
2020Z159273,Daniel Choi,2001-05-30,Chemical Engineering,2020,Genap,10182547,3892847,Januari,17109365,2024,Atas
2020Z162036,Edward Jones,1998-10-09,Computer Science,2020,Gasal,9901518,2226459,Agustus,9756825,2024,Menengah
2020Z161236,Jason Brown,2001-07-22,Mechanical Engineering,2020,Genap,10870667,3134745,Januari,9622498,2024,Menengah
2020Z145105,John Allen,2000-07-28,Chemical Engineering,2020,Gasal,10182547,4247465,Agustus,6791631,2024,Menengah
2020Z149528,Kristine Clark,1999-05-26,Chemical Engineering,2020,Gasal,10182547,240555,Agustus,8643233,2024,Menengah
2020Z137313,Michael Smith,2000-04-02,Mechanical Engineering,2020,Gasal,10870667,1645345,Agustus,1522668,2024,Bawah
2020Z158310,Caroline Castillo,2005-12-28,Mechanical Engineering,2020,Genap,10870667,626385,Januari,4235637,2024,Bawah
2020Z152233,Gregory Brown,2000-08-31,Civil Engineering,2020,Gasal,9336484,4326525,Agustus,2545579,2024,Bawah
2020Z162913,David Fletcher,2002-08-03,Computer Science,2020,Genap,9901518,3610986,Januari,4196954,2024,Bawah
2020Z151129,Michael Sellers,2003-08-14,Civil Engineering,2020,Genap,9336484,3920487,Januari,4747999,2024,Bawah
2020Z148328,Susan Osborne,2004-09-21,Civil Engineering,2020,Gasal,9336484,659204,Agustus,3155036,2024,Bawah
2020Z156781,Paige Henry,2002-07-01,Computer Science,2020,Genap,9901518,2707143,Januari,9802674,2024,Menengah
2020Z151523,Amy Robinson,2005-11-11,Chemical Engineering,2020,Genap,10182547,1564347,Januari,2287365,2024,Bawah
2020Z162292,Rodney Watson,1999-01-07,Civil Engineering,2020,Gasal,9336484,2000650,Agustus,17193604,2024,Atas
2020Z147398,Gary Hancock,1999-08-21,Computer Science,2020,Gasal,9901518,3964617,Agustus,4600914,2024,Bawah
2020Z147236,Dr. Matthew Hurst,2000-05-31,Electrical Engineering,2020,Gasal,10255812,464852,Agustus,15350523,2024,Atas
2020Z162829,Veronica Gentry,1999-09-12,Civil Engineering,2020,Genap,9336484,1519123,Januari,6605971,2024,Menengah
2020Z155435,Kevin Mercer,2005-10-11,Electrical Engineering,2020,Genap,10255812,3822767,Januari,14725265,2024,Atas
2020Z138963,Mark Warren,1999-12-23,Computer Science,2020,Gasal,9901518,1848641,Agustus,7047230,2024,Menengah
2020Z162667,Morgan Soto,2001-03-02,Computer Science,2020,Genap,9901518,3976999,Januari,7422962,2024,Menengah
2020Z147147,Janet Miller,2004-01-10,Chemical Engineering,2020,Genap,10182547,3487259,Januari,8189960,2024,Menengah
2020Z151102,Casey Rush,2003-07-01,Chemical Engineering,2020,Genap,10182547,3746021,Januari,13410249,2024,Atas
2020Z149403,Earl Watkins MD,2000-12-18,Computer Science,2020,Genap,9901518,89472,Januari,9980012,2024,Menengah
2020Z159458,Colin Mueller,2004-01-24,Electrical Engineering,2020,Gasal,10255812,4044866,Agustus,9257000,2024,Menengah
2020Z139287,Jennifer Walker,1999-09-04,Computer Science,2020,Gasal,9901518,2032665,Agustus,14283592,2024,Atas
2020Z162850,Roberta Lamb,2005-10-05,Computer Science,2020,Genap,9901518,1046177,Januari,6136201,2024,Menengah
2020Z158056,Mary Miranda,2004-08-16,Civil Engineering,2020,Genap,9336484,178277,Januari,3319033,2024,Bawah
2020Z145932,David Whitehead,2005-11-09,Mechanical Engineering,2020,Gasal,10870667,4295637,Agustus,4920145,2024,Bawah
2020Z148154,Brianna Mccarthy DDS,2000-02-18,Mechanical Engineering,2020,Gasal,10870667,2785540,Agustus,1824345,2024,Bawah
2020Z138948,Jennifer Lee,2004-07-06,Mechanical Engineering,2020,Genap,10870667,4181633,Januari,6051223,2024,Menengah
